, "id", "k", "i", "j", "f", "Active"
1210, 1210, 1, 20, 51, 97.23183, 1
1211, 1211, 1, 20, 52, 87.35658, 1
1212, 1212, 1, 20, 53, 76.95044, 1
1213, 1213, 1, 20, 54, 66.06667, 1
1214, 1214, 1, 20, 55, 54.77405, 1
1215, 1215, 1, 20, 56, 43.15706, 1
1216, 1216, 1, 20, 57, 31.31889, 1
1217, 1217, 1, 20, 58, 19.42865, 1
1218, 1218, 1, 20, 59, 8.018581, 1
1219, 1219, 1, 20, 60, 0.0, 1
1220, 1220, 1, 20, 61, -999.0, 0
1221, 1221, 1, 21, 1, -999.0, 0
1222, 1222, 1, 21, 2, -999.0, 0
1223, 1223, 1, 21, 3, 0.0, 1
1224, 1224, 1, 21, 4, 14.47352, 1
1225, 1225, 1, 21, 5, 27.30352, 1
1226, 1226, 1, 21, 6, 39.60868, 1
1227, 1227, 1, 21, 7, 51.53766, 1
1228, 1228, 1, 21, 8, 63.06692, 1
1229, 1229, 1, 21, 9, 74.13397, 1
1230, 1230, 1, 21, 10, 84.67755, 1
1231, 1231, 1, 21, 11, 94.6497, 1
1232, 1232, 1, 21, 12, 104.0178, 1
1233, 1233, 1, 21, 13, 112.7645, 1
1234, 1234, 1, 21, 14, 120.8849, 1
1235, 1235, 1, 21, 15, 128.3834, 1
1236, 1236, 1, 21, 16, 135.2719, 1
1237, 1237, 1, 21, 17, 141.5677, 1
1238, 1238, 1, 21, 18, 147.2922, 1
1239, 1239, 1, 21, 19, 152.4689, 1
1240, 1240, 1, 21, 20, 157.1224, 1
1241, 1241, 1, 21, 21, 161.2771, 1
1242, 1242, 1, 21, 22, 164.9569, 1
1243, 1243, 1, 21, 23, 168.1845, 1
1244, 1244, 1, 21, 24, 170.9809, 1
1245, 1245, 1, 21, 25, 173.3651, 1
1246, 1246, 1, 21, 26, 175.3536, 1
1247, 1247, 1, 21, 27, 176.9609, 1
1248, 1248, 1, 21, 28, 178.1986, 1
1249, 1249, 1, 21, 29, 179.076, 1
1250, 1250, 1, 21, 30, 179.5998, 1
1251, 1251, 1, 21, 31, 179.7739, 1
1252, 1252, 1, 21, 32, 179.5998, 1
1253, 1253, 1, 21, 33, 179.0759, 1
1254, 1254, 1, 21, 34, 178.1984, 1
1255, 1255, 1, 21, 35, 176.9607, 1
1256, 1256, 1, 21, 36, 175.3534, 1
1257, 1257, 1, 21, 37, 173.3648, 1
1258, 1258, 1, 21, 38, 170.9807, 1
1259, 1259, 1, 21, 39, 168.1843, 1
1260, 1260, 1, 21, 40, 164.9567, 1
1261, 1261, 1, 21, 41, 161.277, 1
1262, 1262, 1, 21, 42, 157.1224, 1
1263, 1263, 1, 21, 43, 152.4691, 1
1264, 1264, 1, 21, 44, 147.2926, 1
1265, 1265, 1, 21, 45, 141.5682, 1
1266, 1266, 1, 21, 46, 135.2725, 1
1267, 1267, 1, 21, 47, 128.3842, 1
1268, 1268, 1, 21, 48, 120.8859, 1
1269, 1269, 1, 21, 49, 112.7655, 1
1270, 1270, 1, 21, 50, 104.0185, 1
1271, 1271, 1, 21, 51, 94.65041, 1
1272, 1272, 1, 21, 52, 84.67844, 1
1273, 1273, 1, 21, 53, 74.13475, 1
1274, 1274, 1, 21, 54, 63.06764, 1
1275, 1275, 1, 21, 55, 51.53858, 1
1276, 1276, 1, 21, 56, 39.60944, 1
1277, 1277, 1, 21, 57, 27.30421, 1
1278, 1278, 1, 21, 58, 14.47344, 1
1279, 1279, 1, 21, 59, 0.0, 1
1280, 1280, 1, 21, 60, -999.0, 0
1281, 1281, 1, 21, 61, -999.0, 0
1282, 1282, 1, 22, 1, -999.0, 0
1283, 1283, 1, 22, 2, -999.0, 0
1284, 1284, 1, 22, 3, 0.0, 1
1285, 1285, 1, 22, 4, 9.549094, 1
1286, 1286, 1, 22, 5, 22.22733, 1
1287, 1287, 1, 22, 6, 34.85578, 1
1288, 1288, 1, 22, 7, 47.11945, 1
1289, 1289, 1, 22, 8, 58.94529, 1
1290, 1290, 1, 22, 9, 70.25623, 1
1291, 1291, 1, 22, 10, 80.98421, 1
1292, 1292, 1, 22, 11, 91.0844, 1
1293, 1293, 1, 22, 12, 100.5309, 1
1294, 1294, 1, 22, 13, 109.3137, 1
1295, 1295, 1, 22, 14, 117.4359, 1
1296, 1296, 1, 22, 15, 124.9093, 1
1297, 1297, 1, 22, 16, 131.7523, 1
1298, 1298, 1, 22, 17, 137.9881, 1
1299, 1299, 1, 22, 18, 143.6428, 1
1300, 1300, 1, 22, 19, 148.7443, 1
1301, 1301, 1, 22, 20, 153.3207, 1
1302, 1302, 1, 22, 21, 157.3993, 1
1303, 1303, 1, 22, 22, 161.0061, 1
1304, 1304, 1, 22, 23, 164.1655, 1
1305, 1305, 1, 22, 24, 166.8998, 1
1306, 1306, 1, 22, 25, 169.2288, 1
1307, 1307, 1, 22, 26, 171.1699, 1
